GEOGCD,GEOGNM,GEOGNMW,GEOGCD_P,GEOGNM_P,GEOGNMW_P,SI_ID,SI_TITLE,OPER_DATE,ENTITYCD,YEAR
E05011382,Adel & Wharfedale,,E05001442,Weetwood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011383,Alwoodley,,E05001412,Alwoodley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011384,Ardsley & Robin Hood,,E05001433,Middleton Park,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011384,Ardsley & Robin Hood,,E05001413,Ardsley and Robin Hood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011385,Armley,,E05001414,Armley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011385,Armley,,E05001415,Beeston and Holbeck,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011386,Beeston & Holbeck,,E05001415,Beeston and Holbeck,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011386,Beeston & Holbeck,,E05001420,City and Hunslet,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011386,Beeston & Holbeck,,E05001433,Middleton Park,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011387,Bramley & Stanningley,,E05001414,Armley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011387,Bramley & Stanningley,,E05001416,Bramley and Stanningley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011388,Burmantofts & Richmond Hill,,E05001417,Burmantofts and Richmond Hill,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011388,Burmantofts & Richmond Hill,,E05001420,City and Hunslet,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011389,Calverley & Farsley,,E05001418,Calverley and Farsley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011389,Calverley & Farsley,,E05001416,Bramley and Stanningley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011390,Chapel Allerton,,E05001419,Chapel Allerton,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011391,Cross Gates & Whinmoor,,E05001421,Cross Gates and Whinmoor,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011392,Farnley & Wortley,,E05001422,Farnley and Wortley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011393,Garforth & Swillington,,E05001423,Garforth and Swillington,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011394,Gipton & Harehills,,E05001424,Gipton and Harehills,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011395,Guiseley & Rawdon,,E05001425,Guiseley and Rawdon,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011396,Harewood,,E05001421,Cross Gates and Whinmoor,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011396,Harewood,,E05001426,Harewood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011397,Headingley & Hyde Park,,E05001427,Headingley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011397,Headingley & Hyde Park,,E05001429,Hyde Park and Woodhouse,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011398,Horsforth,,E05001428,Horsforth,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011399,Hunslet & Riverside,,E05001420,City and Hunslet,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011400,Killingbeck & Seacroft,,E05001430,Killingbeck and Seacroft,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011401,Kippax & Methley,,E05001431,Kippax and Methley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011402,Kirkstall,,E05001416,Bramley and Stanningley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011402,Kirkstall,,E05001432,Kirkstall,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011403,Little London & Woodhouse,,E05001420,City and Hunslet,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011403,Little London & Woodhouse,,E05001429,Hyde Park and Woodhouse,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011404,Middleton Park,,E05001433,Middleton Park,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011404,Middleton Park,,E05001413,Ardsley and Robin Hood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011405,Moortown,,E05001434,Moortown,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011406,Morley North,,E05001422,Farnley and Wortley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011406,Morley North,,E05001435,Morley North,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011407,Morley South,,E05001436,Morley South,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011408,Otley & Yeadon,,E05001437,Otley and Yeadon,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011409,Pudsey,,E05001438,Pudsey,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011409,Pudsey,,E05001418,Calverley and Farsley,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011410,Rothwell,,E05001439,Rothwell,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011410,Rothwell,,E05001413,Ardsley and Robin Hood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011411,Roundhay,,E05001440,Roundhay,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011412,Temple Newsam,,E05001441,Temple Newsam,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011413,Weetwood,,E05001434,Moortown,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011413,Weetwood,,E05001442,Weetwood,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011414,Wetherby,,E05001443,Wetherby,,1077/2017,The Leeds (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011415,Audley,,E05006964,Audley and Bignall End,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011415,Audley,,E05006970,Halmerend,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011416,Bradwell,,E05006965,Bradwell,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011416,Bradwell,,E05006979,Porthill,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011417,Clayton,,E05006968,Clayton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011418,Crackley & Red Street,,E05006967,Chesterton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011419,Cross Heath,,E05006969,Cross Heath,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011420,Holditch & Chesterton,,E05006967,Chesterton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011420,Holditch & Chesterton,,E05006971,Holditch,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011421,Keele,,E05006972,Keele,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011422,Kidsgrove & Ravenscliffe,,E05006966,Butt Lane,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011422,Kidsgrove & Ravenscliffe,,E05006973,Kidsgrove,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011422,Kidsgrove & Ravenscliffe,,E05006980,Ravenscliffe,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011423,Knutton,,E05006974,Knutton and Silverdale,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011424,Loggerheads,,E050069875,Loggerheads and Whitmore,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011425,Madeley & Betley,,E05006970,Halmerend,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011425,Madeley & Betley,,E05006976,Madeley,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011426,Maer & Whitmore,,E05006975,Loggerheads and Whitmore,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011427,May Bank,,E05006969,Cross Heath,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011427,May Bank,,E05006977,May Bank,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011427,May Bank,,E050069875,Wolstanton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011428,Newchapel & Mow Cop,,E05006973,Kidsgrove,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011428,Newchapel & Mow Cop,,E05006978,Newchapel,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011429,Silverdale,,E05006974,Knutton and Silverdale,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011429,Silverdale,,E05006982,Silverdale and Parksite,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011430,Talke & Butt Lane,,E05006983,Talke,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011430,Talke & Butt Lane,,E05006966,Butt Lane,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011431,Thistleberry,,E05006984,Thistleberry,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011432,Town,,E05006969,Cross Heath,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011432,Town,,E05006984,Thistleberry,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011432,Town,,E05006985,Town,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011433,Westbury Park & Northwood,,E05006968,Clayton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011433,Westbury Park & Northwood,,E05006981,Seabridge,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011434,Westlands,,E05006968,Clayton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011434,Westlands,,E05006986,Westlands,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011434,Westlands,,E05006984,Thistleberry,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011434,Westlands,,E05006981,Seabridge,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011435,Wolstanton,,E05006969,Cross Heath,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011435,Wolstanton,,E05006971,Holditch,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011435,Wolstanton,,E05006977,May Bank,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011435,Wolstanton,,E05006979,Porthill,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011435,Wolstanton,,E050069875,Wolstanton,,1079/2017,The Newcastle-under-Lyme (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011436,Arthur's Hill,,E05001113,Wingrove,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011436,Arthur's Hill,,E05001111,Westgate,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011437,Benwell & Scotswood,,E05001089,Benwell and Scotswood,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011437,Benwell & Scotswood,,E05001096,Elswick,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011438,Blakelaw,,E05001090,Blakelaw,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011438,Blakelaw,,E05001099,Kenton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011439,Byker,,E05001091,Byker,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011439,Byker,,E05001106,South Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011439,Byker,,E05001108,Walker,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011440,Callerton & Throckley,,E05001101,Newburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011440,Callerton & Throckley,,E05001114,Woolsington,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011441,Castle,,E05001092,Castle,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011441,Castle,,E05001114,Woolsington,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011442,Chapel,,E05001094,Denton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011442,Chapel,,E05001101,Newburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011442,Chapel,,E05001110,Westerhope,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011443,Dene & South Gosforth,,E05001093,Dene,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011443,Dene & South Gosforth,,E05001095,East Gosforth,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011443,Dene & South Gosforth,,E05001102,North Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011443,Dene & South Gosforth,,E05001103,North Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011444,Denton & Westerhope,,E05001110,Westerhope,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011444,Denton & Westerhope,,E05001114,Woolsington,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011444,Denton & Westerhope,,E05001094,Denton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011445,Elswick,,E05001096,Elswick,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011445,Elswick,,E05001111,Westgate,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011445,Elswick,,E05001089,Benwell and Scotswood,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011446,Fawdon & West Gosforth,,E05001097,Fawdon,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011446,Fawdon & West Gosforth,,E05001112,West Gosforth,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011447,Gosforth,,E05001095,East Gosforth,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011447,Gosforth,,E05001112,West Gosforth,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011448,Heaton,,E05001104,Ouseburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011448,Heaton,,E05001106,South Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011448,Heaton,,E05001102,North Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011448,Heaton,,E05001107,South Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011449,Kenton,,E05001097,Fawdon,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011449,Kenton,,E05001099,Kenton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011450,Kingston Park South & Newbiggin Hall,,E05001092,Castle,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011450,Kingston Park South & Newbiggin Hall,,E05001114,Woolsington,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011451,Lemington,,E05001100,Lemington,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011451,Lemington,,E05001101,Newburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011452,Manor Park,,E05001102,North Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011452,Manor Park,,E05001093,Dene,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011453,Monument,,E05001113,Wingrove,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011453,Monument,,E05001111,Westgate,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011453,Monument,,E05001107,South Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011453,Monument,,E05001096,Elswick,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011453,Monument,,E05001104,Ouseburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011454,North Jesmond,,E05001103,North Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011454,North Jesmond,,E05001107,South Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011455,Ouseburn,,E05001104,Ouseburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011456,Parklands,,E05001105,Parklands,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011456,Parklands,,E05001095,East Gosforth,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011456,Parklands,,E05001092,Castle,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011457,South Jesmond,,E05001104,Ouseburn,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011457,South Jesmond,,E05001107,South Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011457,South Jesmond,,E05001103,North Jesmond,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011458,Walker,,E05001091,Byker,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011458,Walker,,E05001108,Walker,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011459,Walkergate,,E05001091,Byker,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011459,Walkergate,,E05001106,South Heaton,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011459,Walkergate,,E05001109,Walkergate,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011460,West Fenham,,E05001090,Blakelaw,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011460,West Fenham,,E05001098,Fenham,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011461,Wingrove,,E05001098,Fenham,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011461,Wingrove,,E05001113,Wingrove,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011461,Wingrove,,E05001090,Blakelaw,,1080/2017,The Newcastle upon Tyne (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011462,Addiscombe East,,E05000146,Addiscombe,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011462,Addiscombe East,,E05000147,Ashburton,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011463,Addiscombe West,,E05000146,Addiscombe,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011463,Addiscombe West,,E05000153,Fairfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011463,Addiscombe West,,E05000169,Woodside,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011464,Bensham Manor,,E05000148,Bensham Manor,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011465,Broad Green,,E05000149,Broad Green,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011465,Broad Green,,E05000161,Selhurst,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011466,Coulsdon Town,,E05000150,Coulsdon East,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011466,Coulsdon Town,,E05000151,Coulsdon West,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011467,Crystal Palace & Upper Norwood,,E05000164,South Norwood,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011467,Crystal Palace & Upper Norwood,,E05000165,Thornton Heath,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011467,Crystal Palace & Upper Norwood,,E05000166,Upper Norwood,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011468,Fairfield,,E05000149,Broad Green,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011468,Fairfield,,E05000153,Fairfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011469,Kenley,,E05000160,Sanderstead,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011469,Kenley,,E05000156,Kenley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011470,New Addington North,,E05000154,Fieldway,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011471,New Addington South,,E05000157,New Addington,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011471,New Addington South,,E05000154,Fieldway,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011472,Norbury & Pollards Hill,,E05000158,Norbury,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011473,Norbury Park,,E05000158,Norbury,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011473,Norbury Park,,E05000166,Upper Norwood,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011474,Old Coulsdon,,E05000150,Coulsdon East,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011474,Old Coulsdon,,E05000156,Kenley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011475,Park Hill & Whitgift,,E05000153,Fairfield,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011476,Purley & Woodcote,,E05000159,Purley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011476,Purley & Woodcote,,E05000156,Kenley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011476,Purley & Woodcote,,E05000151,Coulsdon West,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011476,Purley & Woodcote,,E05000150,Coulsdon East,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011477,Purley Oaks & Riddlesdown,,E05000152,Croham,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011477,Purley Oaks & Riddlesdown,,E05000156,Kenley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011477,Purley Oaks & Riddlesdown,,E05000159,Purley,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011477,Purley Oaks & Riddlesdown,,E05000160,Sanderstead,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011477,Purley Oaks & Riddlesdown,,E05000167,Waddon,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011478,Sanderstead,,E05000160,Sanderstead,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011478,Sanderstead,,E05000162,Selsdon and Ballards,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
E05011478,Sanderstead,,E05000152,Croham,,1125/2017,The London Borough of Croydon (Electoral Changes) Order 2017,03/05/2018,E05,2018
